# FrameTime=1781596478.44, PointCount=478
0.0164,21.1845
0.0199,21.3207
0.0023,21.3371
-0.0315,21.2565
-0.0291,21.3948
-0.0736,21.2452
-0.1024,21.1891
-0.1233,21.1822
-0.1412,21.1950
-0.1570,21.2226
-0.1758,21.2304
-0.2094,21.2755
-0.2205,21.3407
-0.2411,21.3384
-0.2615,21.3360
-0.2745,21.3931
-0.2992,21.3578
-0.3402,21.3527
-0.3561,21.3897
-0.3750,21.4019
-0.3871,21.4768
-0.4058,21.4939
-0.4300,21.4580
-0.4470,21.4930
-0.4685,21.4818
-0.4922,21.4472
-0.5122,21.4508
-0.5354,21.4178
-0.5530,21.4493
-0.5692,21.5008
-0.5845,21.5671
-0.6309,21.4955
-0.6471,21.5567
-0.6702,21.5182
-0.6909,21.5145
-0.7110,21.5208
-0.7314,21.5219
-0.7722,21.5241
-0.7921,21.5351
-0.8137,21.5111
-0.8336,21.5220
-0.8527,21.5577
-0.8707,21.6283
-0.9105,21.6846
-0.9320,21.6602
-0.9506,21.7541
-0.9722,21.7311
-0.9936,21.7066
-1.0144,21.7169
-1.0350,21.7571
-1.0771,21.7610
-1.0982,21.7761
-1.1175,15.1107
-1.1404,21.7526
-1.1616,21.7624
-1.1210,15.1106
-1.2257,21.8117
-1.2472,21.8263
-1.2697,21.8808
-1.2909,21.8703
-1.3124,21.8698
-1.3332,21.8492
-1.3589,21.9771
-1.3769,21.8727
-1.3991,21.8919
-1.4216,21.9159
-1.4434,21.9200
-1.4641,21.8990
-1.4889,21.9628
-1.5171,22.0802
-1.5306,21.9305
-1.5568,22.0040
-1.5795,22.0176
-1.6040,22.0549
-1.6264,22.0595
-1.6606,22.2264
-1.6812,22.1998
-1.6940,22.0745
-1.7128,22.0330
-1.7402,22.0958
-1.7662,22.1387
-1.7938,22.1964
-1.8152,22.1835
-1.8367,22.1714
-1.8890,22.2415
-1.9137,22.2599
-1.9374,22.2674
-1.9600,22.2649
-1.9804,22.2425
-2.0064,22.2696
-2.0356,22.3207
-2.0548,22.2889
-2.0818,22.3208
-2.1040,22.3129
-2.1274,22.3148
-2.1588,22.3755
-2.1846,22.3921
-2.2118,22.4186
-2.2407,22.4553
-2.2616,22.4366
-2.2863,22.4435
-2.3018,22.3906
-2.3342,22.4462
-2.3526,22.4130
-2.3805,22.4388
-2.4284,22.4409
-2.4541,22.4517
-2.4807,22.4673
-2.5066,22.4780
-2.5334,22.4934
-2.5586,22.4989
-2.6071,22.5000
-2.6304,22.4955
-2.6527,22.4860
-2.6898,22.5499
-2.7242,22.5989
-2.7711,22.7065
-2.8146,22.7944
-2.8086,22.6476
-2.8355,22.6572
-2.8625,22.6666
-2.8874,22.6662
-2.9146,22.6755
-2.9507,22.7236
-2.9916,22.7910
-3.0667,22.8915
-3.0770,22.8272
-3.1073,22.8455
-3.1353,22.8541
-3.1779,22.9206
-3.2148,22.9628
-3.2806,23.0129
-3.3106,23.0261
-3.3304,23.0001
-3.3525,22.9834
-3.3733,22.9622
-3.4849,23.2689
-3.5118,23.2666
-3.5590,23.3355
-3.5686,23.2713
-3.6207,23.3551
-3.6407,23.3276
-3.6537,23.2769
-3.6707,23.2405
-3.7269,23.3341
-3.7305,23.2537
-3.7473,23.2172
-3.8070,23.3189
-3.8403,23.3346
-3.8798,23.3692
-3.9537,23.5093
-3.9940,23.5435
-3.9622,23.3582
-3.9960,23.3733
-4.0171,23.3504
-4.0707,23.4232
-4.1081,23.4474
-4.1388,23.4514
-4.2061,23.5601
-4.2898,23.6275
-4.3312,23.6588
-4.3648,23.6679
-4.3881,23.6487
-4.4397,23.7060
-4.4556,23.6664
-4.4986,23.6182
-4.5270,23.6127
-4.5681,23.6396
-4.6790,23.8450
-4.7229,23.8761
-4.7706,23.9164
-4.8112,23.9378
-4.5963,5.4054
-4.5233,5.5169
-4.4304,5.6001
-4.3286,5.7971
-4.2280,5.9947
-4.1602,6.1033
-4.1178,6.1414
-4.0354,6.2134
-3.9569,6.3609
-3.8776,6.5135
-2.5643,8.7416
-2.5348,8.7858
-2.4998,8.8545
-2.4423,8.9437
-2.4117,8.9982
-2.3804,9.0577
-2.3495,9.1173
-2.3189,9.1771
-2.2702,9.2432
-2.2395,9.3083
-2.2073,9.3832
-2.1815,9.4289
-2.1559,9.4747
-2.1325,9.5108
-2.0966,9.5294
-2.0755,9.5559
-2.0537,9.5874
-2.0299,9.6314
-1.9987,9.7196
-1.9675,9.8105
-1.9240,9.8892
-1.9038,9.9213
-1.8839,9.9535
-1.8657,9.9758
-1.8519,9.9703
-1.8340,9.9928
-1.8020,10.0132
-1.7810,10.0591
-1.7588,10.1164
-1.7416,10.1393
-1.7272,10.1424
-1.7089,10.1752
-1.6802,10.1828
-1.6649,10.1949
-1.6514,10.1933
-1.5150,10.4751
-1.5032,10.4639
-1.4891,10.4781
-1.4772,10.4665
-1.4632,10.4804
-1.4485,10.5043

# FrameTime=1781596478.55, PointCount=476
4.6158,18.1740
4.6504,18.2422
4.6426,18.2611
4.6532,18.2915
4.6651,18.3229
4.6755,18.3535
4.7068,18.3975
4.6804,18.4297
4.5922,18.3975
4.5560,18.3983
4.5491,18.4180
4.5422,18.4377
4.4825,18.4226
4.4782,18.4439
4.5183,18.4950
4.4159,18.4505
4.4625,18.5063
4.4635,18.5315
4.5426,18.6104
4.3831,18.5251
4.4357,18.5862
4.4829,18.6440
4.3757,18.5935
4.2963,18.5619
4.3498,18.6245
4.3934,18.6807
4.2292,18.5870
4.3332,18.6872
4.1938,18.6102
4.1460,18.5994
4.2065,18.6687
4.1866,18.6787
4.1508,18.6766
4.1014,18.6640
4.0657,18.6615
4.0657,18.7108
4.0791,18.7459
4.1127,18.7971
4.0548,18.7770
4.0293,18.7820
3.9740,18.7632
3.9380,18.7843
3.9413,18.8120
3.9639,18.8555
3.9941,18.9056
3.9545,18.8986
4.1626,19.0967
3.8899,18.9216
3.8391,18.9043
3.8875,18.9709
3.8801,18.9905
3.9202,19.0510
3.8619,19.0269
3.7510,18.9566
3.6956,18.9593
3.6828,18.9737
3.6738,18.9914
3.6461,18.9924
3.6555,19.0268
3.6558,19.0530
3.6297,19.0816
3.5962,19.0769
3.5795,19.0876
3.6210,19.1529
3.7204,19.2731
3.5493,19.1385
3.4522,19.0988
3.4031,19.0778
3.4079,19.1088
3.3876,19.1153
3.3637,19.1183
3.3469,19.1282
3.4526,19.2597
3.2957,19.1302
3.2789,19.1399
3.2727,19.1601
3.3663,19.2821
3.2390,19.1792
3.2013,19.1672
3.3459,19.3438
3.1884,19.2074
3.1714,19.2167
3.1648,19.2368
3.1650,19.2641
3.3069,19.4430
3.1973,19.3538
3.1257,19.3044
3.0947,19.3260
3.0641,19.3201
3.0469,19.3289
3.0498,19.3600
3.0375,19.3743
3.0136,19.3755
2.9856,19.4002
2.9584,19.3974
2.9313,19.3945
2.8944,19.3802
2.8870,19.3997
2.8729,19.4117
2.8415,19.4317
2.8241,19.4398
2.8004,19.4400
2.7799,19.4440
2.7752,19.4673
2.7767,19.4983
2.7765,19.5274
2.7543,19.5293
2.7507,19.5546
2.7316,19.5603
2.7139,19.5679
2.6901,19.5676
2.6756,19.5789
2.6304,19.5508
2.6044,19.5772
2.6080,19.6122
2.6204,19.6591
2.6401,19.7163
2.6236,19.7255
2.5505,19.6584
2.5386,19.7045
2.5000,19.6831
2.4734,19.6778
2.4600,19.6906
2.4393,19.6932
2.4417,19.7282
2.4656,19.7940
2.4145,19.7536
2.4194,19.7928
2.3843,19.7747
2.3634,19.7769
2.3398,19.7749
2.3246,19.7853
2.3388,19.8390
2.2970,19.8100
2.2789,19.8160
2.2554,19.8137
2.2346,19.8154
2.2084,19.8087
2.1958,19.8229
2.1751,19.8244
2.1578,19.8651
2.1504,19.8876
2.1429,19.9100
2.1167,19.9028
2.1012,19.9125
2.1261,19.9880
2.0893,19.9988
2.0670,19.9977
2.0435,19.9944
2.0328,20.0124
2.0143,20.0175
1.9757,19.9882
1.9441,20.0066
1.9244,20.0092
1.8862,19.9792
1.9050,20.0490
1.8718,20.0276
1.8412,20.0103
1.8884,20.1328
1.8499,20.1398
1.8194,20.1223
1.7889,20.1047
1.7846,20.1354
1.7425,20.0956
1.7497,20.1483
1.7217,20.1743
1.7122,20.1961
1.6844,20.1823
1.6612,20.1773
1.6336,20.1633
1.6038,20.1448
1.5978,20.2147
1.6120,20.2856
1.5757,20.2533
1.5569,20.2569
1.5252,20.2333
1.5108,20.2458
1.5208,20.3100
1.4967,20.3021
1.4915,20.3348
1.4694,20.3313
1.4557,20.3458
1.4378,20.3512
1.4127,20.3406
1.3979,20.3528
1.3660,20.3723
1.3511,20.3843
1.3361,20.3962
1.3210,20.4082
1.3059,20.4200
1.2907,20.4319
1.2583,20.4508
1.2430,20.4625
1.2277,20.4742
1.2086,20.4766
1.1913,20.4835
1.1740,20.4904
1.1412,20.5087
1.1256,20.5201
1.1100,20.5314
1.0979,20.5521
1.1077,20.6313
1.0576,20.5512
1.0722,20.6445
1.0158,20.5454
0.9847,20.5142
0.9504,20.4735
0.9265,20.4608
0.9524,20.5894
0.9644,20.6804
0.9253,20.6253
0.9187,20.7225
0.9063,20.7453
0.8945,20.7704
0.8623,20.7336
0.8187,20.6610
0.8086,20.6905
0.7802,20.7258
0.7935,20.8315
0.7707,20.8229
0.7451,20.8047
0.6922,20.6955
0.6742,20.7009
0.6510,20.7547
0.6509,20.8223
0.6505,20.8900
0.6265,20.8760
0.6047,20.8694
0.5930,20.8986
0.5934,20.9733
0.5366,20.9111
0.5257,20.9450
0.5178,20.9913
0.5094,21.0369
0.4831,21.0127
0.4509,20.9642
0.4158,20.9832
0.3841,20.9343
0.3620,20.9242
0.3680,21.0335
0.3315,20.9622
0.3128,20.9665
0.3354,21.1539
0.2786,20.9896
0.2737,21.0571
0.2694,21.1296
0.2439,21.1044
0.2217,21.0938
0.2046,21.1075
0.1930,21.1486
0.1663,21.1153
0.1471,21.1192
0.1279,21.1229
0.1078,21.1217
0.0913,21.1401
0.0639,21.0995
0.0694,21.2386
0.0283,21.1212
0.0151,21.1590
0.0473,21.4608
0.0153,21.3953
-0.0260,21.2704
-0.0505,21.2440
-0.0800,21.1851
-0.1210,21.1764
-0.1389,21.1892
-0.1583,21.1921
-0.1742,21.2196
-0.1881,21.2620
-0.1983,21.3321
-0.2175,21.3397
-0.2351,21.3591
-0.2585,21.3351
-0.2727,21.3823
-0.2951,21.3649
-0.3178,21.3444
-0.3354,21.3666
-0.3502,21.4136
-0.3936,21.3882
-0.4023,21.4979
-0.4290,21.4372
-0.4506,21.4243
-0.4680,21.4543
-0.4887,21.4512
-0.5252,21.4997
-0.5491,21.4584
-0.5594,21.5828
-0.5822,21.5562
-0.6012,21.5777
-0.6236,21.5543
-0.6394,21.6239
-0.6695,21.4824
-0.6885,21.5036
-0.7085,21.5099
-0.7286,21.5160
-0.7490,21.5172
-0.7694,21.5182
-0.7900,21.5142
-0.8308,21.5161
-0.8500,21.5468
-0.8690,21.5875
-0.8867,21.6780
-0.9076,21.6787
-0.9270,21.7342
-0.9683,21.7687
-0.9907,21.7006
-1.0113,21.7209
-1.0317,21.7712
-1.0530,21.7599
-1.0740,21.7701
-1.1163,21.7852
-1.1156,15.1048
-1.1585,21.7565
-1.1803,21.8263
-1.1190,15.1048
-1.2230,21.8307
-1.2446,21.8503
-1.2875,21.8544
-1.3092,21.8638
-1.3309,21.8732
-1.3525,21.8775
-1.3745,21.8917
-1.3964,21.9009
-1.4402,21.9141
-1.4622,21.9230
-1.4843,21.9319
-1.5060,21.9308
-1.5296,21.9645
-1.5543,22.0130
-1.6009,22.0540
-1.6237,22.0636
-1.6501,22.1218
-1.6689,22.0753
-1.6870,22.0238
-1.7130,22.0718
-1.7392,22.1198
-1.7876,22.1606
-1.8122,22.1825
-1.8336,22.1705
-1.8624,22.2329
-1.8896,22.2762
-1.9117,22.2689
-1.9559,22.2540
-1.9767,22.2366
-2.0005,22.2439
-2.0284,22.2858
-2.0529,22.2979
-2.0788,22.3198
-2.1047,22.3410
-2.1283,22.3436
-2.1531,22.3547
-2.1801,22.3813
-2.2066,22.4028
-2.2340,22.4292
-2.2564,22.4214
-2.2884,22.4767
-2.2950,22.3650
-2.3280,22.4256
-2.3527,22.4318
-2.3774,22.4379
-2.4022,22.4439
-2.4279,22.4548
-2.4536,22.4655
-2.5027,22.4721
-2.5286,22.4827
-2.5537,22.4882
-2.5798,22.4986
-2.6040,22.4990
-2.6245,22.4798
-2.6942,22.7103
-2.6867,22.5490
-2.7232,22.6078
-2.7438,22.5883
-2.8003,22.7397
-2.8368,22.7932
-2.8430,22.7050
-2.8916,22.8121
-2.8833,22.6604
-2.9093,22.6648
-2.9420,22.6983
-2.9795,22.7512
-3.0368,22.8867
-3.0613,22.8807
-3.1257,23.0402
-3.0983,22.8204
-3.1310,22.8483
-3.1615,22.8664
-3.2044,22.9328
-3.2452,22.9894
-3.2852,23.0413
-3.3012,23.0010
-3.3625,23.0307
-3.3676,22.9517
-3.4056,22.9930
-3.5034,23.2464
-3.5330,23.2537
-3.5834,23.3329
-3.6357,23.4166
-3.6432,23.3458
-3.6591,23.3047
-3.6734,23.2587
-3.7033,23.2653
-3.7158,23.2146
-3.7708,23.3021
-3.8263,23.3894
-3.8661,23.3349
-3.8782,23.2839
-3.9162,23.3135
-3.9701,23.3904
-4.0103,23.4245
-4.0543,23.4690
-4.0953,23.4181
-4.1374,23.4552
-4.1734,23.4743
-4.2329,23.5593
-4.3052,23.6783
-4.3332,23.6720
-4.3885,23.6572
-4.4228,23.6675
-4.4706,23.7138
-4.4864,23.6741
-4.4937,23.6126
-4.5275,23.6211
-4.5686,23.6480
-4.7033,23.8333
-4.7454,23.8597
-4.7970,23.9091
-4.8489,23.9582
-4.5532,5.4269
-4.4892,5.5152
-4.4206,5.6179
-4.3137,5.8291
-4.2148,6.0221
-4.1488,6.1260
-4.0775,6.1646
-2.5589,8.7504
-2.5139,8.7807
-2.4758,8.8641
-2.4370,8.9525
-2.4053,9.0118
-2.3741,9.0713
-2.3432,9.1310
-2.2961,9.1872
-2.2640,9.2570
-2.2335,9.3220
-2.2013,9.3969
-2.1754,9.4427
-2.1499,9.4885
-2.1138,9.5069
-2.0926,9.5333
-2.0706,9.5648
-2.0502,9.5891
-2.0251,9.6403
-1.9939,9.7285
-1.9472,9.8218
-1.9201,9.8932
-1.9000,9.9253
-1.8800,9.9574
-1.8634,9.9700
-1.8489,9.9694
-1.8167,9.9897
-1.7989,10.0123
-1.7794,10.0483
-1.7557,10.1155
-1.7385,10.1383
-1.7254,10.1315
-1.6935,10.1626
-1.6766,10.1868
-1.6613,10.1989
-1.6495,10.1824
-1.5133,10.4596
-1.5001,10.4630
-1.4882,10.4523
-1.4741,10.4657
-1.4598,10.4844
-1.4455,10.5034

# FrameTime=1781596478.64, PointCount=478
4.6104,18.1695
4.6342,18.2073
4.6520,18.2418
4.6500,18.2643
4.6323,18.2773
4.6217,18.2945
4.6490,18.3356
4.6930,18.3875
4.7031,18.4183
4.6358,18.3998
4.5701,18.3818
4.5565,18.4213
4.5579,18.4465
4.5175,18.4442
4.4855,18.4473
4.4784,18.4668
4.3900,18.4316
4.4667,18.5321
4.5402,18.6072
4.4766,18.5882
4.4527,18.5964
4.3904,18.5776
4.3191,18.5520
4.3286,18.6077
4.4128,18.6930
4.2647,18.6111
4.2328,18.6125
4.1647,18.5872
4.1813,18.6237
4.2016,18.6634
4.1619,18.6832
4.1085,18.6677
4.0688,18.6621
4.0610,18.6807
4.0824,18.7218
4.1201,18.7759
4.0878,18.8011
4.0599,18.8043
3.9967,18.7793
3.9455,18.7634
3.9567,18.7974
3.9600,18.8252
3.9779,18.8903
3.9306,18.8770
4.2388,19.1579
3.9709,18.9616
3.8701,18.9029
3.8460,18.9082
3.8718,18.9814
3.9120,19.0419
3.8651,19.0275
3.7805,18.9802
3.7227,18.9554
3.6837,18.9467
3.6935,18.9810
3.6641,19.0064
3.6290,19.0006
3.6235,19.0215
3.6348,19.0578
3.6050,19.0566
3.5847,19.0640
3.5695,19.1023
3.6981,19.2498
3.6250,19.2078
3.5082,19.1236
3.4409,19.0856
3.4134,19.0854
3.4050,19.1299
3.3740,19.1259
3.3465,19.1253
3.3191,19.1246
3.2988,19.1308
3.3032,19.1617
3.2940,19.2059
3.2840,19.2227
3.2392,19.2036
3.1980,19.1879
3.1880,19.2044
3.1780,19.2209
3.1714,19.2410
3.1749,19.2994
3.2447,19.4020
3.1288,19.3050
3.1049,19.3066
3.0911,19.3193
3.0672,19.3207
3.0362,19.3420
3.0423,19.3768
3.0233,19.3836
3.0027,19.3885
2.9788,19.3896
2.9484,19.3830
2.8943,19.3770
2.8868,19.3966
2.8728,19.4085
2.8620,19.4243
2.8414,19.4285
2.8273,19.4404
2.9105,19.5695
2.7830,19.4447
2.7847,19.4756
2.7767,19.4950
2.7749,19.5222
2.7684,19.5436
2.7508,19.5513
2.7316,19.5570
2.6933,19.5682
2.6726,19.5717
2.6488,19.5712
2.6190,19.5627
2.6197,19.5936
2.6383,19.6485
2.6313,19.7009
2.6327,19.7341
2.5656,19.6751
2.5447,19.6781
2.5269,19.6850
2.4885,19.6635
2.4603,19.6872
2.4483,19.7019
2.4275,19.7044
2.4154,19.7191
2.4506,19.8012
2.3911,19.7484
2.4116,19.8102
2.3468,19.7487
2.3542,19.7920
2.3165,19.7694
2.3126,19.7962
2.3085,19.8230
2.2765,19.8083
2.2558,19.8101
2.2170,19.8177
2.1962,19.8193
2.1782,19.8250
2.1683,19.8433
2.1637,19.8699
2.1722,19.9177
2.1225,19.9077
2.1043,19.9131
2.1201,19.9737
2.1109,19.9941
2.0886,19.9930
2.0624,19.9855
2.0402,19.9842
2.0461,20.0302
2.0060,19.9988
1.9940,20.0146
1.9605,19.9937
1.9584,20.0266
1.9201,19.9968
1.8918,19.9841
1.9340,20.0953
1.8798,20.0369
1.8492,20.0197
1.8673,20.0897
1.8452,20.0878
1.8106,20.1010
1.7995,20.1581
1.7550,20.1139
1.7482,20.1401
1.7319,20.1487
1.7202,20.1660
1.7062,20.1789
1.7890,20.3808
1.6643,20.1779
1.6502,20.1907
1.6092,20.1498
1.5996,20.1714
1.6252,20.2646
1.6152,20.2862
1.7067,20.5169
1.5752,20.2890
1.5348,20.2475
1.5139,20.2464
1.5123,20.2858
1.5051,20.3140
1.4936,20.3332
1.4757,20.3387
1.4619,20.3532
1.4409,20.3518
1.4199,20.3504
1.4030,20.3579
1.3861,20.3654
1.3712,20.3775
1.3562,20.3895
1.3241,20.4088
1.3090,20.4206
1.2939,20.4325
1.2806,20.4489
1.2691,20.4699
1.2595,20.4955
1.2173,20.4911
1.1944,20.4841
1.1735,20.4817
1.1525,20.4793
1.1407,20.5000
1.1197,20.4974
1.1408,20.6044
1.1010,20.5527
1.1028,20.6107
1.0642,20.5612
1.0588,20.6005
1.0223,20.5554
0.9742,20.4773
0.9485,20.4600
0.9190,20.4864
0.9724,20.6952
0.9349,20.6447
0.9156,20.6461
0.9195,20.7162
0.9110,20.7507
0.8748,20.7627
0.8490,20.7449
0.8010,20.6579
0.7998,20.7159
0.7909,20.7502
0.7847,20.7940
0.7724,20.8188
0.7040,20.7248
0.6745,20.6920
0.6750,20.7595
0.6513,20.7457
0.6707,20.8804
0.6412,20.8474
0.6119,20.8845
0.5934,20.8896
0.5834,20.9258
0.5687,20.9453
0.5423,20.9213
0.5402,20.9890
0.5033,21.0016
0.4924,21.0375
0.4540,20.9648
0.4365,20.9743
0.4142,20.9644
0.3814,20.9107
0.4017,21.0783
0.3557,20.9681
0.3437,21.0017
0.3182,20.9768
0.2983,20.9762
0.2947,21.0487
0.2892,21.1142
0.2700,21.1184
0.2249,21.0944
0.2088,21.1130
0.1876,21.1072
0.1694,21.1160
0.1502,21.1198
0.1301,21.1186
0.0917,21.1260
0.0725,21.1295
0.0470,21.0987
0.0367,21.1513
0.0243,21.1940
0.0286,21.3352
0.0035,21.3072
-0.0457,21.2545
-0.0721,21.2153
-0.0970,21.1838
-0.1172,21.1819
-0.1358,21.1898
-0.1530,21.2075
-0.1884,21.2379
-0.2025,21.2802
-0.2157,21.3304
-0.2342,21.3430
-0.2541,21.3456
-0.2702,21.3779
-0.3135,21.3549
-0.3340,21.3523
-0.3488,21.3993
-0.3583,21.4958
-0.3799,21.4864
-0.3986,21.5035
-0.4210,21.4857
-0.4416,21.4845
-0.4625,21.4798
-0.4860,21.4468
-0.5040,21.4736
-0.5297,21.4125
-0.5468,21.4490
-0.5482,21.6831
-0.5822,21.5170
-0.5984,21.5733
-0.6247,21.4951
-0.6437,21.5165
-0.6667,21.4780
-0.6844,21.5192
-0.7054,21.5105
-0.7456,21.5227
-0.7660,21.5238
-0.7862,21.5298
-0.8073,21.5158
-0.8276,21.5167
-0.8467,21.5524
-0.8594,21.7713
-0.8849,21.6387
-0.9043,21.6843
-0.9257,21.6649
-0.9442,21.7638
-0.9660,21.7308
-0.9874,21.7112
-1.0083,21.7166
-1.0499,21.7520
-1.0709,21.7607
-1.0920,21.7758
-1.1132,21.7173
-1.1343,21.7672
-1.1555,21.7721
-1.1159,15.1054
-1.2195,21.8114
-1.2410,21.8260
-1.2637,21.8905
-1.2846,21.8650
-1.3062,21.8694
-1.3482,21.8432
-1.3707,21.8724
-1.3929,21.8915
-1.4148,21.9006
-1.4373,21.9196
-1.4581,21.9037
-1.4825,21.9575
-1.5244,21.9302
-1.5512,22.0136
-1.5740,22.0272
-1.5975,22.0496
-1.6206,22.0642
-1.6530,22.2061
-1.6874,22.0692
-1.7070,22.0376
-1.7340,22.0955
-1.7613,22.1533
-1.7885,22.2051
-1.8086,22.1782
-1.8314,22.1810
-1.8638,22.2791
-1.8838,22.2512
-1.9065,22.2496
-1.9307,22.2621
-1.9538,22.2646
-1.9742,22.2422
-2.0002,22.2693
-2.0498,22.2985
-2.0768,22.3297
-2.0972,22.3076
-2.1225,22.3244
-2.1527,22.3751
-2.1791,22.3967
-2.2294,22.4199
-2.2561,22.4412
-2.2801,22.4432
-2.2972,22.4002
-2.3272,22.4410
-2.3464,22.4127
-2.4138,22.6797
-2.3974,22.4347
-2.4222,22.4406
-2.4488,22.4563
-2.4754,22.4719
-2.5013,22.4826
-2.5299,22.5078
-2.5815,22.6555
-2.5766,22.4992
-2.6037,22.5144
-2.6232,22.4902
-2.6465,22.4857
-2.6983,22.6230
-2.7510,22.7600
-2.7629,22.6964
-2.8014,22.6424
-2.8314,22.6666
-2.8596,22.6809
-2.8823,22.6708
-2.9095,22.6800
-2.9467,22.7330
-3.0119,22.7948
-3.0605,22.8912
-3.0709,22.8269
-3.1023,22.8501
