# FrameTime=1781596546.21, PointCount=640
-13.8538,27.6588
-13.8959,27.6812
-13.9333,27.6946
-13.9962,27.6993
-14.0389,27.7210
-14.0842,27.7469
-14.1147,27.7466
-14.1734,27.7944
-14.2693,27.9050
-14.3645,28.0126
-14.3826,27.9889
-14.3987,27.9619
-14.3605,27.8450
-14.4045,27.8651
-14.4539,27.8935
-14.4774,27.8791
-14.4666,27.8094
-14.5608,27.8567
-14.6028,27.8715
-14.6797,27.9410
-14.7572,28.0101
-14.7918,28.0116
-14.8102,27.9878
-14.8521,27.9485
-14.8895,27.9537
-14.9463,27.9879
-15.1963,28.3098
-15.2266,28.3015
-15.2647,28.2515
-15.3364,28.2507
-15.3638,28.2378
-15.4112,28.2534
-14.2089,23.8291
-14.2387,23.7850
-14.2420,23.7650
-14.2531,23.7513
-14.2602,23.7344
-14.2673,23.7175
-14.2782,23.7037
-14.2852,23.6868
-14.3068,23.6590
-14.3136,23.6421
-14.3243,23.6281
-14.3350,23.6142
-14.3456,23.6002
-14.3522,23.5831
-14.3732,23.5550
-14.3796,23.5379
-14.3900,23.5238
-14.4004,23.5096
-14.4107,23.4954
-14.4209,23.4812
-14.4413,23.4527
-14.4515,23.4383
-14.4616,23.4240
-14.4716,23.4096
-14.4816,23.3952
-14.4916,23.3808
-14.5072,23.3490
-14.5171,23.3345
-14.5227,23.3172
-14.5241,23.2970
-14.5296,23.2797
-14.8773,22.5774
-14.8668,22.5531
-14.8652,22.5333
-14.8725,22.5177
-14.8935,22.5084
-14.9189,22.5012
-14.9080,22.4771
-14.9470,22.4759
-14.9614,22.4442
-14.9685,22.4283
-14.9710,22.4104
-14.9826,22.3965
-14.9941,22.3826
-15.0056,22.3686
-15.0240,22.3385
-15.0354,22.3244
-15.0421,22.3083
-15.0534,22.2941
-15.0601,22.2779
-15.0667,22.2618
-15.0733,22.2456
-15.0862,22.2132
-15.0880,22.1951
-15.0943,22.1788
-15.1007,22.1626
-15.1069,22.1463
-15.1178,22.1317
-15.1488,22.1060
-15.2253,22.1155
-15.1751,22.0783
-15.1576,22.0532
-15.1447,22.0300
-15.1458,22.0119
-17.3889,19.7389
-17.3985,19.7153
-17.4006,19.6688
-17.4244,19.6442
-17.5837,19.3492
-17.5617,19.2796
-17.6391,19.2477
-17.6363,19.2239
-17.6387,19.1994
-17.6162,19.1778
-17.6306,19.1278
-17.6377,19.1027
-17.6447,19.0776
-17.6516,19.0524
-17.6584,19.0272
-17.6949,18.9980
-17.7329,18.9437
-17.7740,18.9131
-17.8101,18.8831
-17.8461,18.8528
-17.8671,18.8245
-17.8634,18.8000
-17.8655,18.7493
-17.8714,18.7231
-17.8772,18.6969
-17.9026,18.6672
-17.9230,18.6383
-17.9433,18.6092
-17.9590,18.5551
-17.9790,18.5257
-18.0038,18.4952
-18.0285,18.4646
-18.0531,18.4338
-18.0825,18.4019
-18.1066,18.3445
-18.1308,18.3131
-18.1597,18.2805
-18.1788,18.2498
-18.1977,18.2190
-18.2165,18.1881
-18.2353,18.1570
-18.3165,18.1117
-18.2529,18.0990
-18.2859,18.0642
-18.3139,18.0303
-18.3369,17.9975
-18.3598,17.9644
-18.3729,17.9336
-18.4528,17.8861
-18.3842,17.8754
-18.4018,17.8431
-18.4290,17.8081
-18.4512,17.7743
-18.4781,17.7390
-18.5049,17.7036
-18.5979,17.6500
-18.5243,17.6414
-18.5459,17.6068
-18.5770,17.5694
-18.6031,17.5332
-18.6291,17.4968
-18.6549,17.4601
-18.6775,17.3949
-18.7029,17.3579
-18.7378,17.3177
-18.7678,17.2788
-18.7976,17.2397
-18.8272,17.2004
-18.8479,17.1334
-18.8772,17.0936
-18.9062,17.0536
-18.9351,17.0133
-18.9639,16.9729
-18.9972,16.9307
-19.0208,16.8603
-19.0583,16.8159
-19.0910,16.7729

# FrameTime=1781596546.31, PointCount=633
-4.3661,23.6601
-4.3896,23.6907
-4.4087,23.7008
-4.4648,23.6852
-4.4943,23.6878
-4.5052,23.7034
-4.5180,23.7175
-4.3920,23.8545
-4.5370,23.7739
-4.6209,23.7365
-4.5755,23.7929
-4.5886,23.8068
-4.6260,23.8026
-4.6744,23.8134
-4.7256,23.7983
-4.7209,23.8252
-4.7362,23.8370
-4.7931,23.8168
-4.7945,23.8390
-4.8545,23.8390
-4.8776,23.8442
-4.9046,23.8462
-4.9277,23.8511
-4.9469,23.8591
-4.9661,23.8670
-4.9369,23.9141
-4.9967,23.8888
-5.0197,23.8933
-5.0351,23.9041
-5.0620,23.9052
-5.0679,23.9237
-5.0604,23.9536
-5.0950,23.9481
-5.0973,23.9935
-5.1318,23.9876
-5.1079,24.0322
-5.1667,24.0049
-5.2160,23.9855
-5.1979,24.0253
-5.2403,24.0354
-5.1949,24.1004
-5.2107,24.1104
-5.2265,24.1204
-5.2461,24.1270
-5.2656,24.1335
-5.2901,24.1599
-5.3206,24.1559
-5.3438,24.1586
-5.3251,24.2010
-5.3773,24.1761
-5.3968,24.1820
-5.3860,24.2173
-5.4359,24.1937
-5.4732,24.1819
-5.5247,24.1560
-5.5335,24.1719
-5.5529,24.1773
-5.5567,24.1981
-5.5691,24.2105
-5.5906,24.2386
-5.6031,24.2508
-5.6261,24.2522
-5.6317,24.2716
-5.6858,24.2403
-5.6894,24.2617
-5.7424,24.2308
-5.7625,24.2345
-5.7886,24.2316
-5.7902,24.2551
-5.7994,24.2704
-5.7723,24.3254
-5.7669,24.3570
-5.8435,24.3240
-5.8629,24.3280
-5.8757,24.3394
-5.9050,24.3321
-5.9507,24.3060
-5.9241,24.3622
-5.9103,24.4042
-5.9605,24.3724
-5.9702,24.3873
-5.9921,24.3879
-6.0083,24.3951
-5.9983,24.4334
-6.0114,24.4444
-6.0278,24.4515
-6.0059,24.5048
-6.0573,24.4695
-6.0737,24.4764
-6.0944,24.4780
-6.1128,24.4824
-6.1323,24.4852
-6.1331,24.5115
-6.1402,24.5299
-6.1764,24.5115
-6.2052,24.5024
-6.2154,24.5167
-6.2371,24.5162
-6.2626,24.5107
-6.2253,24.5873
-6.3074,24.5073
-6.3207,24.5174
-6.2890,24.5877
-6.2996,24.6018
-6.3410,24.5743
-6.3457,24.5964
-6.3740,24.5862
-6.3542,24.6420
-6.4158,24.5856
-6.4555,24.5588
-6.4603,24.5807
-6.4883,24.5699
-6.4846,24.6040
-6.4782,24.6422
-6.4720,24.6804
-6.4744,24.7366
-6.5353,24.6772
-6.5182,24.7325
-6.5464,24.7208
-6.5722,24.7124
-6.5917,24.7134
-6.6021,24.7280
-6.6516,24.6830
-6.6681,24.6879
-6.6287,24.7794
-6.6536,24.7717
-6.6758,24.7681
-6.6953,24.7686
-6.7111,24.7748
-6.7386,24.7623
-6.7430,24.7868
-6.7545,24.7998
-6.7661,24.8128
-6.7804,24.8215
-6.8067,24.8102
-6.8132,24.8317
-6.8310,24.8345
-6.8572,24.8228
-6.8942,24.7926
-6.9184,24.7837
-6.9376,24.7834
-6.9368,24.8175
-6.8990,24.9167
-6.9752,24.8165
-6.9724,24.8549
-6.9770,24.8804
-6.9793,24.9102
-7.0010,24.9053
-7.0156,24.9133
-7.0644,24.8584
-7.0069,24.9991
-7.0884,24.8827
-7.0865,24.9213
-7.1010,24.9291
-7.1172,24.9338
-7.1256,24.9533
-7.1357,24.9698
-7.1452,24.9876
-7.1690,24.9774
-7.1927,24.9671
-7.2030,24.9835
-7.1917,25.0430
-7.2192,25.0251
-7.2414,25.0175
-7.2314,25.0757
-7.2799,25.0140
-7.2947,25.0212
-7.2580,25.1365
-7.3068,25.0729
-7.3556,25.0078
-7.3621,25.0328
-7.3442,25.1107
-7.3815,25.0692
-7.3993,25.0700
-7.4177,25.0692
-7.4388,25.0624
-7.4639,25.0463
-7.4809,25.0483
-7.4686,25.1173
-7.5148,25.0522
-7.5317,25.0541
-7.5486,25.0559
-7.5655,25.0577
-7.5825,25.0594
-7.5974,25.0657
-7.6181,25.0581
-7.5841,25.1842
-7.6425,25.0842
-7.6539,25.0995
-7.6671,25.1101
-7.6628,25.1655
-7.6835,25.1576
-7.7042,25.1496
-7.6795,25.2596
-7.7188,25.2033
-7.7283,25.2247
-7.7421,25.2351
-7.7697,25.2082
-7.7731,25.2467
-7.7903,25.2477
-7.8076,25.2486
-7.7997,25.3198
-7.8370,25.2645
-7.8548,25.2636
-7.8721,25.2644
-7.8958,25.2461
-7.9194,25.2278
-7.9205,25.2756
-7.9167,25.3394
-7.9481,25.2971
-7.9670,25.2928
-7.9872,25.2836
-7.9983,25.3029
-8.0080,25.3270
-8.0178,25.3510
-8.0642,25.3131
-8.0654,25.3657
-8.0900,25.3418
-8.1001,25.3657
-8.1245,25.3416
-8.1361,25.3606
-8.1285,25.4469
-8.1761,25.3410
-8.1973,25.3262
-8.2144,25.3259
-8.2262,25.3446
-8.2447,25.3393
-8.2489,25.3869
-8.2508,25.4444
-8.2746,25.4194
-8.2832,25.4525
-8.3042,25.4374
-8.3216,25.4366
-8.3401,25.4310
-8.3586,25.4253
-8.3746,25.4292
-8.3733,25.5061
-8.4068,25.4369
-8.4245,25.4343
-8.4402,25.4396
-8.4563,25.4433
-8.4735,25.4420
-8.4907,25.4407
-8.4814,25.5616
-8.5261,25.4331
-8.5433,25.4317
-8.5516,25.4725
-8.5668,25.4807
-8.5801,25.4987
-8.5945,25.5118
-8.6079,25.5297
-8.6222,25.5441
-8.6389,25.5458
-8.6532,25.5601
-8.6697,25.5631
-8.6862,25.5661
-8.7010,25.5789
-8.7118,25.6148
-8.7332,25.5895
-8.7465,25.6120
-8.7680,25.5852
-8.7853,25.5830
-8.8034,25.5758
-8.8200,25.5784
-8.8358,25.5859
-8.8427,25.6530
-8.8710,25.5760
-8.8862,25.5882
-8.8979,25.6251
-8.9112,25.6521
-8.9247,25.6790
-8.9469,25.6404
-8.9507,25.7436
-8.9785,25.6596
-8.9934,25.6765
-9.0091,25.6884
-9.0248,25.7003
-9.0395,25.7221
-9.0505,25.7786
-9.0719,25.7407
-9.1069,25.7343
-9.1244,25.7310
-9.1423,25.7226
-9.1597,25.7192
-9.1728,25.7655
-9.1877,25.7919
-9.1990,25.8650
-9.2205,25.8146
-9.2374,25.8209
-9.2543,25.8272
-9.2716,25.8284
-9.2895,25.8196
-9.3058,25.8357
-9.3197,25.8937
-9.3430,25.7940
-9.3555,25.8807
-9.3714,25.9116
-9.3891,25.9075
-9.4070,25.9012
-9.4221,25.9590
-9.4385,25.9897
-9.4729,26.0260
-9.4919,25.9894
-9.5100,25.9771
-9.5279,25.9726
-9.5450,26.0030
-9.5665,25.8025
-9.5984,26.0017
-9.6163,25.9919
-9.6341,25.9871
-9.6519,25.9722
-9.6697,25.9722
-9.6874,25.9872
-9.7059,26.1193
-9.7231,26.0070
-9.7411,26.0268
-9.7595,26.0565
-9.7768,26.0213
-9.7940,25.9860
-9.8122,26.0056
-9.8307,26.0301
-9.8674,26.0590
-9.8863,26.0833
-9.9051,26.1026
-9.9231,26.0992
-9.9437,26.1560
-9.9610,26.1352
-9.9972,26.1284
-10.0154,26.1274
-10.0335,26.1264
-10.0520,26.1302
-9.6987,20.4481
-10.0898,26.1478
-9.7025,20.4527
-10.1464,26.1687
-10.1655,26.1772
-10.1847,26.1856
-10.2030,26.1841
-10.2236,26.2073
-10.2448,26.2355
-10.2847,26.2618
-10.3048,26.2748
-10.3234,26.2729
-10.3442,26.2908
-10.3667,26.3235
-10.3826,26.2966
-10.4194,26.2872
-10.4375,26.2800
-10.4555,26.2727
-10.4747,26.2753
-10.4927,26.2679
-10.5093,26.2506
-10.5590,26.4735
-10.5540,26.2999
-10.5770,26.3268
-10.5980,26.3389
-10.6183,26.3460
-10.6386,26.3530
-10.6590,26.3600
-10.6795,26.3668
-10.7189,26.3705
-10.7403,26.3821
-10.7609,26.3888
-10.7816,26.3953
-10.7997,26.3870
-10.8187,26.3836
-10.8565,26.3767
-10.8764,26.3780
-10.9029,26.4136
-10.9335,26.4686
-10.9635,26.5187
-10.9948,26.5735
-11.0327,26.5606
-11.0584,26.5858
-11.0896,26.6353
-11.1110,26.6390
-11.1264,26.6151
-11.1464,26.6125
-11.1723,26.6355
-11.1812,26.5841
-11.2007,26.5796
-11.2191,26.5701
-11.2503,26.6140
-11.2825,26.6609
-11.2967,26.6335
-11.3176,26.6334
-11.3558,26.6186
-11.3779,26.6232
-11.4001,26.6277
-11.4262,26.6466
-11.4447,26.6365
-11.4591,26.6119
-11.5212,26.6828
-11.5559,26.7301
-11.5841,26.7533
-11.6194,26.8003
-11.6378,26.7882
-11.6480,26.7487
-11.6997,26.7750
-11.7300,26.8024
-11.7561,26.8153
-11.7853,26.8376
-11.8101,26.8456
-11.8349,26.8534
-11.8614,26.8659
-11.9068,26.8669
-11.9367,26.8887
-11.9524,26.8676
-11.9888,26.9081
-11.9689,26.7829
-11.9776,26.7429
-12.0193,26.7337
-12.0409,26.7313
-12.1204,26.8900
-12.1115,26.8016
-12.1784,26.9221
-12.2128,26.9521
-12.2557,27.0043
-12.2646,26.9647
-12.2888,26.9663
-12.2917,26.9118
-12.3140,26.9085
-12.3381,26.9099
-12.3860,26.9716
-12.4086,26.9681
-12.4817,27.0302
-12.5286,27.0858
-12.5404,27.0548
-12.5936,27.1240
-12.6436,27.1844
-12.6652,27.1760
-12.6842,27.1029
-12.7073,27.0984
-12.7483,27.1351
-12.8096,27.2172
-12.8571,27.2668
-12.9173,27.3439
-12.9453,27.3479
-12.9075,27.2064
-12.9974,27.3466
-13.0129,27.3229
-13.0745,27.3988
-13.0732,27.3387
-13.0907,27.3195
-13.1318,27.3498
-13.1928,27.3650
-13.2365,27.3993
-13.2783,27.4290
-13.3114,27.4406
-13.3269,27.4163
-13.3511,27.4097
-13.3996,27.3964
-13.4421,27.4252
-13.4802,27.4449
-13.5046,27.4379
-13.5429,27.4574
-13.5953,27.5031
-13.7068,27.6593
-13.6681,27.5323
-13.7189,27.5730
-13.7819,27.6355
-13.8286,27.6669
-13.8538,27.6588
-13.8935,27.6768
-13.9653,27.7519
-13.9537,27.6774
-13.9987,27.7037
-14.0439,27.7297
-14.0892,27.7555
-14.1172,27.7509
-14.1734,27.7944
-14.2719,27.9093
-14.3826,27.9889
-14.3884,27.9447
-14.3579,27.8407
-14.4175,27.8864
-14.4617,27.9062
-14.5277,27.9610
-14.4925,27.7993
-14.5661,27.8651
-14.6028,27.8715
-14.6904,27.9578
-14.7625,28.0185
-14.7999,28.0241
-14.8762,28.0897
-14.8448,27.9891
-14.8521,27.9485
-14.8895,27.9537
-14.9519,27.9962
-15.2047,28.3222
-15.2266,28.3015
-15.2892,28.2347
-15.3364,28.2507
-15.3638,28.2378
-14.2127,23.8323
-14.2387,23.7850
-14.2420,23.7650
-14.2492,23.7481
-14.2602,23.7344
-14.2712,23.7206
-14.2782,23.7037
-14.3000,23.6760
-14.3068,23.6590
-14.3176,23.6451
-14.3243,23.6281
-14.3350,23.6142
-14.3456,23.6002
-14.3627,23.5691
-14.3732,23.5550
-14.3837,23.5409
-14.3900,23.5238
-14.4004,23.5096
-14.4107,23.4954
-14.4209,23.4812
-14.4413,23.4527
-14.4515,23.4383
-14.4616,23.4240
-14.4716,23.4096
-14.4816,23.3952
-14.4916,23.3808
-14.5114,23.3518
-14.5171,23.3345
-14.5310,23.3227
-14.5241,23.2970
-14.5296,23.2797
-14.8623,22.5510
-14.8697,22.5354
-14.8680,22.5155
-14.9297,22.5254
-14.9008,22.4928
-14.9080,22.4771
-14.9542,22.4601
-14.9614,22.4442
-14.9639,22.4263
-14.9710,22.4104
-14.9780,22.3945
-14.9895,22.3806
-15.0079,22.3506
-15.0194,22.3366
-15.0261,22.3205
-15.0375,22.3064
-15.0442,22.2903
-15.0555,22.2760
-15.0621,22.2599
-15.0751,22.2275
-15.0816,22.2113
-15.0880,22.1951
-15.0943,22.1788
-15.0960,22.1608
-15.1069,22.1463
-15.1006,22.1066
-15.1254,22.0973
-15.1657,22.0748
-15.1576,22.0532
-15.1494,22.0317
-15.1658,22.0005
-17.3855,19.7623
-17.4089,19.7381
-17.3974,19.6922
-17.4056,19.6685
-17.5865,19.3250
-17.6415,19.2716
-17.6341,19.2482
-17.6413,19.2233
-17.6338,19.2000
-17.6334,19.1517
-17.6356,19.1272
-17.6476,19.1015
-17.6595,19.0758
-17.6764,19.0493
-17.6882,19.0233
-17.7065,18.9719
-17.7577,18.9402
-17.7988,18.9096
-17.8349,18.8795
-17.8510,18.8521
-17.8770,18.8231
-17.8694,18.7739
-17.8803,18.7469
-17.8862,18.7207
-17.9018,18.6927
-17.9174,18.6647
-17.9377,18.6357
-17.9487,18.5826
-17.9688,18.5533
-17.9888,18.5239
-18.0136,18.4934
-18.0383,18.4627
-18.0629,18.4319
-18.0823,18.3757
-18.1115,18.3435
-18.1357,18.3121
-18.1597,18.2805
-18.1837,18.2488
-18.2075,18.2169
-18.2312,18.1849
-18.2980,18.1430
-18.2490,18.1269
-18.2772,18.0934
-18.3005,18.0608
-18.3285,18.0269
-18.3564,17.9928
-18.3793,17.9597
-18.4351,17.9184
-18.3907,17.9015
-18.4084,17.8693
-18.4260,17.8369
-18.4387,17.8056
-18.4609,17.7718
-18.4878,17.7365
-18.5810,17.6832
-18.5074,17.6745
-18.5339,17.6388
-18.5603,17.6028
-18.5866,17.5667
-18.6079,17.5318
-18.6339,17.4954
-18.6519,17.4318
-18.6775,17.3949
-18.7125,17.3550
-18.7426,17.3163
-18.7726,17.2774
-18.8024,17.2382
-18.8233,17.1715
-18.8527,17.1318
-18.8772,17.0936
