# FrameTime=1781596603.59, PointCount=682
-20.8346,27.9153
-20.8445,27.9091
-20.8501,27.8683
-20.8851,28.0637
-20.9050,28.1316
-20.9135,28.1104
-20.9606,28.3759
-20.9677,28.3396
-20.9871,28.3925
-21.0012,28.4056
-21.0168,28.4286
-21.2525,29.9196
-21.0439,28.4448
-21.0621,28.4824
-21.0728,28.4706
-21.0857,28.4736
-21.0987,28.4765
-21.3993,30.1880
-21.4259,30.2392
-21.4489,30.2679
-21.4831,30.2567
-21.5074,30.2907
-21.5195,30.2580
-21.5436,30.2890
-21.5702,30.3320
-21.5879,30.3286
-21.5978,30.2858
-21.6401,30.3130
-21.6614,30.3266
-21.6833,30.3424
-21.7131,30.3947
-21.7406,30.4348
-21.7409,30.3504
-21.7698,30.3132
-21.8145,30.4259
-21.8416,30.4606
-21.8569,30.4442
-21.8703,30.4205
-21.8812,30.3870
-21.9099,30.4263
-21.9508,30.4366
-21.5645,28.8532
-21.5766,28.8450
-22.0545,30.6113
-21.6019,28.8332
-21.6138,28.8248
-22.0701,30.4492
-21.6894,28.9959
-21.6441,28.7802
-21.6585,28.7814
-21.6619,28.7436
-21.6625,28.6971
-21.6712,28.6789
-21.6797,28.6608
-21.6896,28.6474
-21.7485,28.7968
-21.7835,28.8646
-21.7537,28.7206
-21.7180,28.5604
-21.7290,28.5517
-21.7202,28.4811
-21.7568,28.5534
-21.7415,28.4638
-21.7552,28.4646
-21.7689,28.4653
-21.7747,28.4423
-21.7820,28.4240
-21.7892,28.4058
-21.8597,28.5718
-21.8082,28.3833
-21.8184,28.3745
-21.8587,28.4504
-21.8994,28.5261
-21.9067,28.5075
-21.9001,28.4514
-21.9398,28.5221
-21.9138,28.4144
-21.9206,28.3959
-21.9325,28.3914
-21.9480,28.3962
-21.9725,28.4243
-21.9990,28.4569
-22.0239,28.4847
-22.0233,28.4474
-22.0354,28.4426
-22.0493,28.4424
-22.0633,28.4421
-22.0772,28.4418
-22.0912,28.4415
-22.1052,28.4411
-22.1498,28.5133
-22.1293,28.4309
-22.1434,28.4304
-22.1554,28.4253
-22.1674,28.4201
-22.1915,28.4423
-22.2116,28.4553
-22.2278,28.4590
-22.2461,28.4673
-22.2562,28.4573
-22.2662,28.4472
-22.2825,28.4508
-22.4185,28.7128
-23.4385,30.8644
-22.4358,28.6827
-22.4593,28.6993
-23.5094,30.8640
-23.5417,30.8818
-23.5720,30.8948
-23.6024,30.9078
-23.6329,30.9207
-23.6808,30.9192
-23.7115,30.9317
-23.7401,30.9396
-23.7710,30.9519
-23.7998,30.9596
-23.8309,30.9716
-23.8598,30.9790
-23.9085,30.9760
-23.9399,30.9875
-23.9691,30.9945
-24.0007,31.0058
-24.0325,31.0170
-24.0643,31.0280
-24.1161,31.0279
-24.1481,31.0386
-24.1803,31.0491
-24.2125,31.0595
-24.2470,31.0735
-24.2795,31.0837
-24.3323,31.0825
-24.3650,31.0923
-24.3978,31.1019
-24.4306,31.1114
-24.4636,31.1208
-24.4992,31.1343
-24.5399,31.1558
-24.5525,31.1310
-24.5884,31.1441
-24.6244,31.1570
-24.6605,31.1697
-24.6968,31.1824
-24.7331,31.1948
-24.7696,31.2071
-24.8265,31.2061
-24.8632,31.2179
-24.9001,31.2297
-24.9370,31.2412
-24.9741,31.2526
-25.0112,31.2638
-25.0541,31.2832
-25.0690,31.2610
-25.1093,31.2759
-25.1468,31.2865
-25.1872,31.3011
-25.2278,31.3155
-25.2686,31.3297
-25.3125,31.3480
-25.3302,31.3290
-25.3683,31.3387
-25.4095,31.3522
-25.4507,31.3656
-25.4921,31.3787
-25.5366,31.3957
-25.5782,31.4085
-25.6440,31.4095
-25.6859,31.4218
-25.7310,31.4379
-25.7732,31.4498
-25.8185,31.4654
-25.8610,31.4769
-25.9278,31.4757
-25.9736,31.4906
-26.0195,31.5053
-26.0656,31.5198
-26.1118,31.5341
-26.1550,31.5442
-26.2292,31.5485
-26.2348,31.5117
-26.2529,31.4904
-26.2900,31.4921
-26.3272,31.4937
-26.3741,31.5066
-26.4251,31.5240
-26.4456,31.5050
-26.4969,31.5221
-26.5466,31.5370
-26.5973,31.5526
-26.6384,31.5566
-26.8189,28.8721
-26.8410,28.8306
-26.8501,28.8085
-26.8674,28.7920
-26.8763,28.7699
-26.8894,28.7505
-26.8982,28.7283
-26.9111,28.7089
-26.9244,28.6897
-26.9326,28.6672
-26.9453,28.6477
-26.9538,28.6254
-28.5208,29.5340
-28.5344,29.4748
-28.5439,29.4469
-27.5643,28.8099
-27.5689,28.7832
-28.6060,29.3841
-27.6250,28.7584
-27.6681,28.7254
-28.6725,29.2235
-28.6869,29.1987
-28.7056,29.1764
-28.7342,29.1598
-28.7383,29.1291
-28.7481,29.1017
-28.7578,29.0743
-28.7717,29.0493
-28.7856,29.0242
-28.7994,28.9991
-28.8277,28.9819
-28.8267,28.9488
-28.8403,28.9236
-28.8582,28.9007
-28.8716,28.8754
-28.8894,28.8523
-28.9026,28.8269
-28.9262,28.8068
-28.9334,28.7783
-28.9465,28.7527
-28.9594,28.7272
-28.9768,28.7038
-28.9896,28.6781
-28.9994,28.6509
-29.0076,28.6230
-29.0237,28.5671
-29.0451,28.5456
-29.0650,28.5233
-29.0818,28.4995
-29.0986,28.4757
-29.1303,28.4588
-29.1590,28.4085
-29.1800,28.3865
-29.1965,28.3622
-29.2128,28.3380
-29.2291,28.3136
-29.2524,28.2607
-29.2685,28.2362
-29.2799,28.2097
-29.2958,28.1851
-29.3117,28.1604
-29.3275,28.1356
-29.3543,28.0841
-29.3653,28.0573
-29.3808,28.0323
-29.3963,28.0073
-29.4117,27.9822
-29.4270,27.9571
-29.4527,27.9048
-29.4725,27.8813
-29.4875,27.8559
-29.5025,27.8305
-29.5174,27.8050
-29.5322,27.7795
-29.5470,27.7539
-29.5762,27.7025
-29.5908,27.6767
-29.6052,27.6508
-29.6196,27.6249
-29.6387,27.6006
-29.6529,27.5746
-29.6812,27.5224
-29.6952,27.4962
-29.7092,27.4699
-29.7278,27.4452
-29.7416,27.4188
-29.7601,27.3939
-29.7826,27.3393
-29.8009,27.3142
-29.8143,27.2875
-29.8325,27.2622
-29.8505,27.2369
-29.8686,27.2114
-29.8900,27.1561
-29.9078,27.1305
-29.9207,27.1034
-29.9383,27.0776
-29.9559,27.0517
-29.9686,27.0244
-29.9861,26.9984
-30.0111,26.9436
-30.0283,26.9173
-30.0406,26.8898
-30.0577,26.8634
-30.0698,26.8357
-30.0867,26.8092
-30.1107,26.7535
-30.1225,26.7256
-30.1391,26.6988
-30.1557,26.6719
-30.1721,26.6450
-29.1598,25.6273
-29.1041,25.5931
-29.0367,25.5314
-28.9707,25.4967
-28.8946,25.4613
-28.8432,25.4293
-28.8363,25.4029
-28.8643,25.3805
-28.8569,25.3541
-28.8746,25.3304
-28.8873,25.3061
-28.9048,25.2822
-28.9173,25.2578
-28.9351,25.2338
-28.9471,25.2092
-28.9616,25.1589
-28.9842,25.1350
-20.6253,14.4592
-20.5651,14.4932
-20.5347,14.5478
-20.5047,14.6075
-20.4749,14.6723
-20.4456,14.7322
-20.4166,14.8072
-20.3592,14.8424
-20.3309,14.8827
-20.3030,14.9345
-20.2756,14.9998
-20.2481,15.0403
-20.2213,15.0994
-20.1671,15.1608
-20.1408,15.2066
-20.1145,15.2475
-20.0625,15.3244

# FrameTime=1781596603.69, PointCount=681
-15.3528,28.1886
-17.3632,26.7076
-17.3261,26.7499
-17.3571,26.7410
-15.4580,28.2038
-17.3473,26.7777
-15.5046,28.2152
-15.5042,28.2392
-15.5078,28.2601
-17.5212,26.7001
-17.4654,26.7585
-17.5546,26.7019
-15.5465,28.3251
-17.6462,26.6564
-15.5913,28.3370
-17.6984,26.6414
-15.6439,28.3422
-17.7080,26.6609
-17.6686,26.7074
-17.6487,26.7381
-17.6939,26.7143
-17.6894,26.7322
-15.7876,28.3661
-17.7147,26.7388
-17.9553,26.5585
-17.9768,26.5527
-17.9907,26.5535
-17.9522,26.6005
-15.9015,28.4362
-17.8237,26.7419
-17.8345,26.7464
-15.9796,28.4633
-15.9992,28.4699
-16.0097,28.4847
-16.0199,28.4998
-17.8951,26.7756
-17.8767,26.8072
-17.9057,26.7942
-17.8875,26.8259
-17.9309,26.7989
-17.9272,26.8168
-18.0495,26.7131
-16.2588,28.4686
-18.0776,26.7134
-17.9598,26.8431
-16.2479,28.5531
-16.2709,28.5551
-16.2904,28.5604
-17.9997,26.8619
-16.2187,28.6832
-18.1439,26.7443
-18.2137,26.6867
-18.1927,26.7221
-17.9882,26.9485
-17.9820,26.9703
-16.5019,28.5420
-16.5322,28.5348
-16.5378,28.5538
-16.4773,28.6435
-16.5585,28.5815
-16.5676,28.5968
-16.5836,28.6047
-16.6029,28.6088
-16.6188,28.6166
-16.6614,28.5947
-16.6616,28.6199
-16.6435,28.6656
-16.6835,28.6461
-16.7127,28.6386
-16.6860,28.6948
-16.6981,28.7069
-16.7370,28.6879
-16.7531,28.6952
-16.7267,28.7523
-16.7789,28.7172
-16.8207,28.6938
-18.5860,26.6124
-18.6246,26.5795
-16.8698,28.7135
-16.9008,28.7022
-16.8407,28.8019
-16.9055,28.7492
-16.9185,28.7598
-16.9930,28.6937
-17.0400,28.6611
-17.0528,28.6713
-17.0717,28.6736
-16.9656,28.8355
-17.0943,28.6976
-17.0858,28.7351
-17.0897,28.7570
-18.6261,26.7725
-17.1038,28.7928
-18.6764,26.7354
-18.6744,26.7526
-18.6456,26.8060
-17.1832,28.7963
-18.6392,26.8448
-17.2037,28.8238
-17.2170,28.8334
-17.2273,28.8471
-17.2406,28.8566
-17.0944,29.0900
-17.2673,28.8757
-18.7050,26.8614
-18.7067,26.8747
-18.6998,26.9004
-17.3324,28.8969
-18.6893,26.9478
-18.6547,27.0150
-18.6064,27.1031
-18.6312,27.0837
-18.6281,27.1057
-18.6362,27.1111
-17.4903,28.8653
-17.4873,28.8991
-17.4219,29.0289
-17.4981,28.9417
-17.5386,28.9086
-17.5333,28.9466
-17.5523,28.9469
-17.5845,28.9260
-17.5620,28.9920
-17.5757,29.0006
-17.6330,28.9387
-17.6622,28.9215
-17.6275,29.0090
-17.6465,29.0088
-17.6654,29.0086
-17.6987,28.9843
-17.7098,28.9968
-17.5793,29.2499
-17.7384,29.0112
-17.7422,29.0366
-17.7601,29.0377
-17.7838,29.0284
-17.7878,29.0536
-17.7782,29.1032
-17.7377,29.2084
-17.8113,29.1103
-17.8254,29.1181
-17.8419,29.1216
-17.8608,29.1205
-17.8797,29.1194
-17.9047,29.1069
-17.9197,29.1126
-17.9049,29.1747
-17.9456,29.1320
-17.9519,29.1545
-17.9708,29.1530
-17.9850,29.1604
-17.9970,29.1721
-18.0090,29.1838
-17.9741,29.2888
-18.0430,29.1875
-18.0662,29.1768
-18.0871,29.1704
-18.0917,29.1972
-18.1126,29.1907
-18.0997,29.2542
-18.0641,29.3663
-18.1502,29.2230
-18.1859,29.1846
-18.2086,29.1732
-18.2271,29.1708
-18.2247,29.2137
-18.2143,29.2748
-18.1933,29.3602
-18.2660,29.2379
-18.2906,29.2215
-18.3122,29.2117
-18.3485,29.1678
-18.3370,29.2334
-18.3574,29.2260
-18.3291,29.3325
-18.3883,29.2337
-18.4008,29.2444
-18.3885,29.3148
-18.4054,29.3157
-18.4293,29.2993
-18.4570,29.2730
-18.4976,29.2142
-18.4162,29.4603
-18.5100,29.2674
-18.5209,29.2824
-18.5319,29.2974
-18.5412,29.3170
-18.5648,29.2993
-18.5795,29.3049
-18.5016,29.5577
-18.6106,29.3112
-18.6270,29.3120
-18.6417,29.3174
-18.6564,29.3227
-18.6728,29.3233
-18.6876,29.3285
-18.6729,29.4177
-18.7236,29.3201
-18.7448,29.3063
-18.7451,29.3538
-18.7313,29.4438
-18.7432,29.4583
-18.7896,29.3687
-18.7571,29.5185
-18.8424,29.3074
-18.8555,29.3169
-18.8703,29.3216
-18.8790,29.3452
-18.8879,29.3689
-18.8844,29.4332
-18.8748,29.5190
-18.9247,29.4634
-18.9371,29.4774
-18.9523,29.4819
-18.9799,29.4432
-19.0004,29.4283
-19.0195,29.4182
-18.9706,29.6526
-19.0536,29.4122
-19.0725,29.4018
-19.0732,29.4588
-19.0762,29.5089
-19.0915,29.5129
-19.1130,29.4927
-19.1295,29.4918
-19.1698,29.3964
-19.2064,29.3132
-19.1795,29.4861
-19.1935,29.4947
-19.1682,29.6676
-19.1981,29.6115
-19.2148,29.6103
-19.2043,29.7274
-19.2401,29.6438
-19.2595,29.6308
-19.2973,29.5341
-19.3020,29.5861
-19.3269,29.5456
-19.3413,29.5538
-19.3009,29.8253
-19.3616,29.6118
-19.3970,29.5171
-19.4113,29.5251
-19.4266,29.5281
-19.4467,29.5066
-19.4592,29.5242
-19.4690,29.5565
-19.4679,29.6498
-19.4990,29.5671
-19.5115,29.5868
-19.5304,29.5699
-19.5476,29.5628
-19.5597,29.5850
-19.5591,29.6854
-19.5399,29.9051
-19.5993,29.6369
-19.6173,29.6246
-19.6336,29.6221
-19.6485,29.6294
-19.6498,29.7303
-19.6671,29.7227
-19.6859,29.7047
-19.7166,29.5989
-19.7328,29.5960
-19.7374,29.6821
-19.7607,29.6248
-19.9630,28.1328
-19.9760,28.1192
-19.9901,28.0958
-19.7947,29.8798
-19.8241,29.7660
-19.8429,29.7429
-20.0491,27.9616
-19.8790,29.7066
-20.0709,27.9588
-20.0825,27.9499
-20.0926,27.9559
-20.1074,27.9121
-20.1227,27.8582
-20.1301,27.8940
-19.9837,29.7966
-20.1454,27.9655
-20.1427,28.1408
-20.1488,28.2114
-20.1648,28.1474
-20.1864,27.9936
-20.1978,27.9843
-20.2115,27.9351
-20.2142,28.0710
-20.2329,27.9313
-20.2461,27.8820
-20.2602,27.8076
-20.2697,27.8231
-20.2788,27.8485
-20.2875,27.8889
-20.2920,28.0492
-20.3072,27.9246
-20.3171,27.9450
-20.3275,27.9503
-20.3383,27.9456
-20.3489,27.9458
-20.3595,27.9460
-20.3693,27.9962
-20.3807,27.9464
-20.3911,27.9615
-20.4016,27.9766
-20.4123,27.9767
-20.4230,27.9767
-20.4337,27.9717
-20.4450,28.0972
-20.4560,28.0971
-20.4662,28.0165
-20.4772,28.0313
-20.4880,28.0262
-20.4987,28.0210
-20.5098,28.0307
-20.5206,28.0305
-20.5352,28.1615
-20.5426,28.0399
-20.5528,28.0195
-20.5638,28.0241
-20.5732,27.9887
-20.5800,27.8992
-20.5914,27.9186
-20.6034,27.9480
-20.6128,27.9241
-20.6252,27.9569
-20.6351,27.9449
-20.6457,27.9442
-20.6550,27.9237
-20.6646,27.9087
-20.6762,27.9237
-20.6864,27.9179
-20.6957,27.9022
-20.7137,27.9953
-20.7208,27.9503
-20.7343,27.9835
-20.7401,27.9278
-20.7456,27.8721
-20.7643,27.9578
-20.4648,24.7940
-20.7727,27.8293
-20.7825,27.8233
-20.8046,27.9337
-20.8146,27.9276
-20.8246,27.9215
-20.4716,24.7932
-20.8433,27.8993
-20.8465,27.8387
-20.9131,28.2863
-20.9018,28.1068
-20.9148,28.1203
-20.9233,28.0990
-20.9745,28.3892
-21.2514,30.2715
-20.9997,28.3957
-21.0146,28.4138
-21.0303,28.4367
-21.0454,28.4546
-21.0621,28.4824
-21.0735,28.4756
-21.3630,30.1839
-21.0995,28.4815
-21.1109,28.4745
-21.4583,30.3221
-21.4620,30.2402
-21.4862,30.2742
-21.5119,30.3152
-21.5177,30.2482
-21.5492,30.3184
-21.5870,30.3237
-21.6047,30.3202
-21.6135,30.2725
-21.6502,30.3620
-21.6645,30.3413
-21.6848,30.3496
-21.7142,30.3996
-21.7398,30.3455
-21.7663,30.3805
-21.7831,30.3716
-21.8206,30.4527
-21.8433,30.4679
-21.8534,30.4296
-21.8836,30.3967
-21.9003,30.3874
-21.5439,28.8842
-21.9508,30.4366
-21.5682,28.8678
-21.5778,28.8498
-21.5899,28.8415
-22.0653,30.5774
-21.6683,29.0276
-21.6809,29.0190
-21.6907,29.0008
-21.6991,28.9777
-21.6530,28.7617
-21.7525,29.0613
-21.6625,28.6971
-21.6712,28.6789
-21.6797,28.6608
-21.6853,28.6331
-21.7658,28.8542
-21.7048,28.6063
-21.7115,28.5834
-21.7151,28.5508
-21.7290,28.5517
-21.7323,28.5192
-21.7293,28.4677
-21.7461,28.4780
-21.7536,28.4598
-21.7626,28.4463
-21.7953,28.5039
-21.7836,28.4288
-21.7908,28.4105
-21.7979,28.3922
-21.8098,28.3881
-21.8201,28.3792
-21.8603,28.4551
-21.8927,28.5073
-21.9084,28.5122
-21.9224,28.5125
-21.9018,28.4188
-21.9086,28.4003
-21.9188,28.3912
-21.9325,28.3914
-21.9551,28.4149
-21.9779,28.4383
-21.9900,28.4336
-22.0112,28.4522
-22.0251,28.4520
-22.0372,28.4472
-22.0512,28.4470
-22.0633,28.4421
-22.2307,28.8166
-22.0893,28.4369
-22.1033,28.4365
-22.1153,28.4314
-22.1293,28.4309
-22.1434,28.4304
-22.1574,28.4298
-22.3228,28.7777
-22.1875,28.4331
-22.2076,28.4461
-22.2278,28.4590
-22.2440,28.4627
-22.2562,28.4573
-22.2703,28.4563
-22.2804,28.4462
-22.4185,28.7128
-23.4364,30.8598
-22.4485,28.7099
-22.4529,28.6857
-23.5180,30.8821
-23.5482,30.8953
-23.5763,30.9038
-23.6241,30.9027
-23.6546,30.9155
-23.6830,30.9236
-23.7138,30.9361
-23.7424,30.9441
-23.7733,30.9563
-23.8085,30.9764
-23.8217,30.9538
-23.8529,30.9658
-23.8842,30.9775
-23.9132,30.9848
-23.9447,30.9963
-23.9762,31.0077
-24.0055,31.0146
-24.0571,31.0149
-24.0865,31.0214
-24.1185,31.0322
-24.1506,31.0429
-24.1827,31.0534
-24.2171,31.0676
-24.2695,31.0664
-24.3023,31.0770
-24.3349,31.0869
-24.3675,31.0966
-24.4029,31.1105
-24.4358,31.1200
-24.4889,31.1172
-24.5245,31.1305
-24.5577,31.1395
-24.5937,31.1526
-24.6297,31.1655
-24.6658,31.1782
-24.7046,31.1948
-24.7224,31.1779
-24.7561,31.1861
-24.7926,31.1982
-24.8292,31.2103
-24.8660,31.2221
-24.9055,31.2380
-24.9425,31.2495
-25.0001,31.2472
-25.0373,31.2583
-25.0774,31.2734
-25.1149,31.2842
-25.1553,31.2989
-25.1958,31.3134
-25.2571,31.3133
-25.2979,31.3274
-25.3360,31.3372
-25.3770,31.3509
-25.4182,31.3644
-25.4595,31.3777
-25.5041,31.3953
-25.5218,31.3756
-25.5634,31.3884
-25.6051,31.4011
-25.6499,31.4175
-25.6919,31.4298
-25.7370,31.4458
-25.7792,31.4577
-25.8457,31.4571
-25.8913,31.4724
-25.9370,31.4875
-25.9828,31.5024
-26.0288,31.5171
-26.0780,31.5354
-26.1331,31.5170
-26.1921,31.5464
-26.2198,31.5369
-26.2751,31.5174
-26.2907,31.4930
-26.3376,31.5061
-26.3516,31.4798
-26.4050,31.5002
-26.4553,31.5164
-26.5058,31.5325
-26.5531,31.5445
-26.6006,31.5564
-26.6361,31.5540
-26.6499,31.5267
-26.8322,28.8530
-26.8410,28.8306
-26.8501,28.8085
-26.8632,28.7892
-26.8722,28.7671
-26.8852,28.7477
-26.9070,28.7342
-26.9069,28.7061
-26.9198,28.6867
-26.9326,28.6672
-26.9453,28.6477
-26.9538,28.6254
-28.5488,29.5177
-28.5301,29.4721
-28.5609,29.4575
-27.5813,28.8204
-27.5860,28.7937
-28.6080,29.3518
-27.6335,28.7341
-27.6853,28.7356
-28.6724,29.2566
-28.6725,29.2235
-28.7012,29.1739
-28.7198,29.1515
-28.7383,29.1291
-28.7481,29.1017
-28.7621,29.0767
-28.7761,29.0517
-28.8001,29.0322
-28.7994,28.9991
-28.8131,28.9740
-28.8267,28.9488
-28.8403,28.9236
-28.8582,28.9007
-28.8716,28.8754
-28.8894,28.8523
-28.9159,28.8015
-28.9290,28.7760
-28.9465,28.7527
-28.9595,28.7272
-28.9724,28.7016
-28.9852,28.6759
-29.0106,28.6245
-29.0246,28.5994
-29.0372,28.5736
-29.0496,28.5478
-29.0650,28.5233
-29.0818,28.4995
-29.1091,28.4806
